"source","target","gene_A","gene_B","type_gene_A","type_gene_B","MeanLR"
"MSC","Neural","APP|L","NGFR|R","Ligand","Receptor",2.628
"MSC","MSC","APP|L","NGFR|R","Ligand","Receptor",2.628
"MSC","Fibroblast","APP|L","NGFR|R","Ligand","Receptor",2.628
"MSC","Megakaryocyte","APP|L","NGFR|R","Ligand","Receptor",2.628
"MSC","Myeloid","APP|L","NGFR|R","Ligand","Receptor",2.628
"MSC","Neural","THBS1|L","SCARB1|R","Ligand","Receptor",2.3
"MSC","MSC","THBS1|L","SCARB1|R","Ligand","Receptor",2.3
"MSC","Fibroblast","THBS1|L","SCARB1|R","Ligand","Receptor",2.3
"MSC","Megakaryocyte","THBS1|L","SCARB1|R","Ligand","Receptor",2.3
"MSC","Myeloid","THBS1|L","SCARB1|R","Ligand","Receptor",2.3
"Fibroblast","Neural","CAV1|L","ICAM1|R","Ligand","Receptor",2.533
"Fibroblast","MSC","CAV1|L","ICAM1|R","Ligand","Receptor",2.533
"Fibroblast","Fibroblast","CAV1|L","ICAM1|R","Ligand","Receptor",2.533
"Fibroblast","Megakaryocyte","CAV1|L","ICAM1|R","Ligand","Receptor",2.533
"Fibroblast","Myeloid","CAV1|L","ICAM1|R","Ligand","Receptor",2.533
"Neural","Fibroblast","APP|L","CAV1|R","Ligand","Receptor",2.53
"MSC","Neural","APP|L","CAV1|R","Ligand","Receptor",2.564
"MSC","MSC","APP|L","CAV1|R","Ligand","Receptor",2.792
"MSC","Fibroblast","APP|L","CAV1|R","Ligand","Receptor",2.939
"Myeloid","Fibroblast","APP|L","CAV1|R","Ligand","Receptor",2.99
"Neural","Fibroblast","GNAI2|L","CAV1|R","Ligand","Receptor",2.587
"Fibroblast","Fibroblast","GNAI2|L","CAV1|R","Ligand","Receptor",2.592
"Myeloid","MSC","GNAI2|L","CAV1|R","Ligand","Receptor",2.84
"Myeloid","Fibroblast","GNAI2|L","CAV1|R","Ligand","Receptor",2.987
"Myeloid","Myeloid","GNAI2|L","CAV1|R","Ligand","Receptor",2.612
"MSC","Neural","APOE|L","SCARB1|R","Ligand","Receptor",3.086
"MSC","MSC","APOE|L","SCARB1|R","Ligand","Receptor",3.086
"MSC","Fibroblast","APOE|L","SCARB1|R","Ligand","Receptor",3.086
"MSC","Megakaryocyte","APOE|L","SCARB1|R","Ligand","Receptor",3.086
"MSC","Myeloid","APOE|L","SCARB1|R","Ligand","Receptor",3.086
"MSC","Neural","GAS6|L","MERTK|R","Ligand","Receptor",2.95
"MSC","MSC","GAS6|L","MERTK|R","Ligand","Receptor",2.95
"MSC","Fibroblast","GAS6|L","MERTK|R","Ligand","Receptor",2.95
"MSC","Megakaryocyte","GAS6|L","MERTK|R","Ligand","Receptor",2.95
"MSC","Myeloid","GAS6|L","MERTK|R","Ligand","Receptor",2.95
"MSC","Neural","CXCL12|L","CXCR3|R","Ligand","Receptor",3.245
"MSC","MSC","CXCL12|L","CXCR3|R","Ligand","Receptor",3.245
"MSC","Fibroblast","CXCL12|L","CXCR3|R","Ligand","Receptor",3.245
"MSC","Megakaryocyte","CXCL12|L","CXCR3|R","Ligand","Receptor",3.689
"MSC","Myeloid","CXCL12|L","CXCR3|R","Ligand","Receptor",3.245
"MSC","Neural","GAS6|L","AXL|R","Ligand","Receptor",2.875
"MSC","MSC","GAS6|L","AXL|R","Ligand","Receptor",3.037
"MSC","Fibroblast","GAS6|L","AXL|R","Ligand","Receptor",3.233
"MSC","Megakaryocyte","GAS6|L","AXL|R","Ligand","Receptor",3.068
"MSC","Myeloid","GAS6|L","AXL|R","Ligand","Receptor",2.875
"Neural","Megakaryocyte","CCL5|L","CXCR3|R","Ligand","Receptor",2.538
"MSC","Megakaryocyte","CCL5|L","CXCR3|R","Ligand","Receptor",2.538
"Fibroblast","Megakaryocyte","CCL5|L","CXCR3|R","Ligand","Receptor",2.578
"Megakaryocyte","Megakaryocyte","CCL5|L","CXCR3|R","Ligand","Receptor",2.658
"Myeloid","Megakaryocyte","CCL5|L","CXCR3|R","Ligand","Receptor",2.538
"Neural","Megakaryocyte","PF4|L","CXCR3|R","Ligand","Receptor",2.52
"MSC","Megakaryocyte","PF4|L","CXCR3|R","Ligand","Receptor",2.52
"Fibroblast","Megakaryocyte","PF4|L","CXCR3|R","Ligand","Receptor",2.52
"Megakaryocyte","Megakaryocyte","PF4|L","CXCR3|R","Ligand","Receptor",2.589
"Myeloid","Megakaryocyte","PF4|L","CXCR3|R","Ligand","Receptor",2.52
"Neural","Megakaryocyte","GNAI2|L","CXCR3|R","Ligand","Receptor",2.705
"MSC","Megakaryocyte","GNAI2|L","CXCR3|R","Ligand","Receptor",2.627
"Fibroblast","Megakaryocyte","GNAI2|L","CXCR3|R","Ligand","Receptor",2.709
"Megakaryocyte","Megakaryocyte","GNAI2|L","CXCR3|R","Ligand","Receptor",2.624
"Myeloid","Megakaryocyte","GNAI2|L","CXCR3|R","Ligand","Receptor",3.104
"Neural","Neural","GSTP1|L","TRAF2|R","Ligand","Receptor",2.385
"Neural","MSC","GSTP1|L","TRAF2|R","Ligand","Receptor",2.385
"Neural","Fibroblast","GSTP1|L","TRAF2|R","Ligand","Receptor",2.385
"Neural","Megakaryocyte","GSTP1|L","TRAF2|R","Ligand","Receptor",2.385
"Neural","Myeloid","GSTP1|L","TRAF2|R","Ligand","Receptor",2.385
"MSC","Neural","LGALS3BP|L","VANGL1|R","Ligand","Receptor",2.565
"MSC","MSC","LGALS3BP|L","VANGL1|R","Ligand","Receptor",2.565
"MSC","Fibroblast","LGALS3BP|L","VANGL1|R","Ligand","Receptor",2.565
"MSC","Megakaryocyte","LGALS3BP|L","VANGL1|R","Ligand","Receptor",2.565
"MSC","Myeloid","LGALS3BP|L","VANGL1|R","Ligand","Receptor",2.565
"Neural","MSC","HSP90B1|L","LRP1|R","Ligand","Receptor",2.935
"MSC","MSC","HSP90B1|L","LRP1|R","Ligand","Receptor",3.173
"Fibroblast","MSC","HSP90B1|L","LRP1|R","Ligand","Receptor",2.695
"Megakaryocyte","MSC","HSP90B1|L","LRP1|R","Ligand","Receptor",3.029
"Myeloid","MSC","HSP90B1|L","LRP1|R","Ligand","Receptor",2.811
"Neural","MSC","TNF|L","PTPRS|R","Ligand","Receptor",2.956
"MSC","MSC","TNF|L","PTPRS|R","Ligand","Receptor",2.956
"Fibroblast","MSC","TNF|L","PTPRS|R","Ligand","Receptor",2.956
"Megakaryocyte","MSC","TNF|L","PTPRS|R","Ligand","Receptor",2.956
"Myeloid","MSC","TNF|L","PTPRS|R","Ligand","Receptor",2.956
"Neural","MSC","HSPG2|L","PTPRS|R","Ligand","Receptor",2.862
"MSC","MSC","HSPG2|L","PTPRS|R","Ligand","Receptor",3.093
"Fibroblast","MSC","HSPG2|L","PTPRS|R","Ligand","Receptor",2.975
"Megakaryocyte","MSC","HSPG2|L","PTPRS|R","Ligand","Receptor",2.862
"Myeloid","MSC","HSPG2|L","PTPRS|R","Ligand","Receptor",2.862
"Neural","MSC","C1QB|L","LRP1|R","Ligand","Receptor",2.814
"MSC","MSC","C1QB|L","LRP1|R","Ligand","Receptor",2.814
"Fibroblast","MSC","C1QB|L","LRP1|R","Ligand","Receptor",2.814
"Megakaryocyte","MSC","C1QB|L","LRP1|R","Ligand","Receptor",2.962
"Myeloid","MSC","C1QB|L","LRP1|R","Ligand","Receptor",2.814
"Neural","Megakaryocyte","CALM1|L","CCL4|R","Ligand","Receptor",3.093
"MSC","Megakaryocyte","CALM1|L","CCL4|R","Ligand","Receptor",2.868
"Fibroblast","Megakaryocyte","CALM1|L","CCL4|R","Ligand","Receptor",2.818
"Megakaryocyte","Megakaryocyte","CALM1|L","CCL4|R","Ligand","Receptor",2.922
"Myeloid","Megakaryocyte","CALM1|L","CCL4|R","Ligand","Receptor",2.868
"MSC","Neural","KITLG|L","KIT|R","Ligand","Receptor",2.785
"MSC","MSC","KITLG|L","KIT|R","Ligand","Receptor",2.888
"MSC","Fibroblast","KITLG|L","KIT|R","Ligand","Receptor",2.785
"MSC","Megakaryocyte","KITLG|L","KIT|R","Ligand","Receptor",2.785
"MSC","Myeloid","KITLG|L","KIT|R","Ligand","Receptor",2.785
"MSC","Neural","KITLG|L","EPOR|R","Ligand","Receptor",2.721
"MSC","MSC","KITLG|L","EPOR|R","Ligand","Receptor",2.839
"MSC","Fibroblast","KITLG|L","EPOR|R","Ligand","Receptor",2.721
"MSC","Megakaryocyte","KITLG|L","EPOR|R","Ligand","Receptor",2.721
"MSC","Myeloid","KITLG|L","EPOR|R","Ligand","Receptor",2.721
"MSC","Neural","VCAN|L","SELL|R","Ligand","Receptor",2.98
"MSC","MSC","VCAN|L","SELL|R","Ligand","Receptor",2.98
"MSC","Fibroblast","VCAN|L","SELL|R","Ligand","Receptor",2.98
"MSC","Megakaryocyte","VCAN|L","SELL|R","Ligand","Receptor",3.127
"MSC","Myeloid","VCAN|L","SELL|R","Ligand","Receptor",2.98
"Neural","Fibroblast","FGF2|L","CD44|R","Ligand","Receptor",2.344
"MSC","Fibroblast","FGF2|L","CD44|R","Ligand","Receptor",2.344
"Fibroblast","Fibroblast","FGF2|L","CD44|R","Ligand","Receptor",2.344
"Megakaryocyte","Fibroblast","FGF2|L","CD44|R","Ligand","Receptor",2.344
"Myeloid","Fibroblast","FGF2|L","CD44|R","Ligand","Receptor",2.344
"Fibroblast","Neural","FN1|L","CD44|R","Ligand","Receptor",2.741
"Fibroblast","MSC","FN1|L","CD44|R","Ligand","Receptor",2.797
"Fibroblast","Fibroblast","FN1|L","CD44|R","Ligand","Receptor",2.931
"Fibroblast","Megakaryocyte","FN1|L","CD44|R","Ligand","Receptor",2.831
"Fibroblast","Myeloid","FN1|L","CD44|R","Ligand","Receptor",2.741
"Fibroblast","Neural","SERPINE1|L","ITGAV|R","Ligand","Receptor",2.321
"Fibroblast","MSC","SERPINE1|L","ITGAV|R","Ligand","Receptor",2.321
"Fibroblast","Fibroblast","SERPINE1|L","ITGAV|R","Ligand","Receptor",2.321
"Fibroblast","Megakaryocyte","SERPINE1|L","ITGAV|R","Ligand","Receptor",2.321
"Fibroblast","Myeloid","SERPINE1|L","ITGAV|R","Ligand","Receptor",2.321
"Neural","MSC","TNF|L","LTBR|R","Ligand","Receptor",2.671
"MSC","MSC","TNF|L","LTBR|R","Ligand","Receptor",2.671
"Fibroblast","MSC","TNF|L","LTBR|R","Ligand","Receptor",2.671
"Megakaryocyte","MSC","TNF|L","LTBR|R","Ligand","Receptor",2.671
"Myeloid","MSC","TNF|L","LTBR|R","Ligand","Receptor",2.671
"MSC","Neural","CXCL12|L","CXCR4|R","Ligand","Receptor",3.212
"MSC","MSC","CXCL12|L","CXCR4|R","Ligand","Receptor",3.263
"MSC","Fibroblast","CXCL12|L","CXCR4|R","Ligand","Receptor",3.307
"MSC","Megakaryocyte","CXCL12|L","CXCR4|R","Ligand","Receptor",3.462
"MSC","Myeloid","CXCL12|L","CXCR4|R","Ligand","Receptor",3.722
"Myeloid","Neural","SEMA7A|L","PLXNC1|R","Ligand","Receptor",2.163
"Myeloid","MSC","SEMA7A|L","PLXNC1|R","Ligand","Receptor",2.163
"Myeloid","Fibroblast","SEMA7A|L","PLXNC1|R","Ligand","Receptor",2.163
"Myeloid","Megakaryocyte","SEMA7A|L","PLXNC1|R","Ligand","Receptor",2.163
"Myeloid","Myeloid","SEMA7A|L","PLXNC1|R","Ligand","Receptor",2.163
"Neural","MSC","FGF2|L","SDC1|R","Ligand","Receptor",2.452
"MSC","MSC","FGF2|L","SDC1|R","Ligand","Receptor",2.452
"Fibroblast","MSC","FGF2|L","SDC1|R","Ligand","Receptor",2.452
"Megakaryocyte","MSC","FGF2|L","SDC1|R","Ligand","Receptor",2.452
"Myeloid","MSC","FGF2|L","SDC1|R","Ligand","Receptor",2.452
"Neural","MSC","CXCL8|L","SDC1|R","Ligand","Receptor",2.429
"MSC","MSC","CXCL8|L","SDC1|R","Ligand","Receptor",2.429
"Fibroblast","MSC","CXCL8|L","SDC1|R","Ligand","Receptor",2.429
"Megakaryocyte","MSC","CXCL8|L","SDC1|R","Ligand","Receptor",2.429
"Myeloid","MSC","CXCL8|L","SDC1|R","Ligand","Receptor",2.429
"Neural","Fibroblast","TIGIT|L","PVR|R","Ligand","Receptor",2.348
"Fibroblast","Fibroblast","TIGIT|L","PVR|R","Ligand","Receptor",2.348
"Megakaryocyte","Fibroblast","TIGIT|L","PVR|R","Ligand","Receptor",2.495
"Myeloid","Fibroblast","TIGIT|L","PVR|R","Ligand","Receptor",2.348
"Megakaryocyte","Myeloid","TIGIT|L","PVR|R","Ligand","Receptor",2.338
"Fibroblast","Neural","FN1|L","IL17RC|R","Ligand","Receptor",2.8
"Fibroblast","MSC","FN1|L","IL17RC|R","Ligand","Receptor",2.8
"Fibroblast","Fibroblast","FN1|L","IL17RC|R","Ligand","Receptor",2.8
"Fibroblast","Megakaryocyte","FN1|L","IL17RC|R","Ligand","Receptor",2.8
"Fibroblast","Myeloid","FN1|L","IL17RC|R","Ligand","Receptor",2.8
"Neural","MSC","SEMA4D|L","PLXNB2|R","Ligand","Receptor",2.571
"MSC","MSC","SEMA4D|L","PLXNB2|R","Ligand","Receptor",2.571
"Fibroblast","MSC","SEMA4D|L","PLXNB2|R","Ligand","Receptor",2.571
"Megakaryocyte","MSC","SEMA4D|L","PLXNB2|R","Ligand","Receptor",2.571
"Myeloid","MSC","SEMA4D|L","PLXNB2|R","Ligand","Receptor",2.571
"Neural","MSC","LTA4H|L","LTBR|R","Ligand","Receptor",2.589
"MSC","MSC","LTA4H|L","LTBR|R","Ligand","Receptor",2.739
"Fibroblast","MSC","LTA4H|L","LTBR|R","Ligand","Receptor",2.649
"Megakaryocyte","MSC","LTA4H|L","LTBR|R","Ligand","Receptor",2.695
"Myeloid","MSC","LTA4H|L","LTBR|R","Ligand","Receptor",2.972
"MSC","Neural","IGF1|L","IGF1R|R","Ligand","Receptor",2.593
"MSC","MSC","IGF1|L","IGF1R|R","Ligand","Receptor",2.593
"MSC","Fibroblast","IGF1|L","IGF1R|R","Ligand","Receptor",2.593
"MSC","Megakaryocyte","IGF1|L","IGF1R|R","Ligand","Receptor",2.593
"MSC","Myeloid","IGF1|L","IGF1R|R","Ligand","Receptor",2.593
"Myeloid","Neural","GNAI2|L","IGF1R|R","Ligand","Receptor",2.698
"Myeloid","MSC","GNAI2|L","IGF1R|R","Ligand","Receptor",2.698
"Myeloid","Fibroblast","GNAI2|L","IGF1R|R","Ligand","Receptor",2.698
"Myeloid","Megakaryocyte","GNAI2|L","IGF1R|R","Ligand","Receptor",2.698
"Myeloid","Myeloid","GNAI2|L","IGF1R|R","Ligand","Receptor",2.698
"Neural","MSC","CCL5|L","SDC4|R","Ligand","Receptor",2.444
"MSC","MSC","CCL5|L","SDC4|R","Ligand","Receptor",2.444
"Fibroblast","MSC","CCL5|L","SDC4|R","Ligand","Receptor",2.484
"Megakaryocyte","MSC","CCL5|L","SDC4|R","Ligand","Receptor",2.564
"Myeloid","MSC","CCL5|L","SDC4|R","Ligand","Receptor",2.444
"Megakaryocyte","Neural","IGFL2|L","IGFLR1|R","Ligand","Receptor",2.486
"Megakaryocyte","MSC","IGFL2|L","IGFLR1|R","Ligand","Receptor",2.486
"Megakaryocyte","Fibroblast","IGFL2|L","IGFLR1|R","Ligand","Receptor",2.486
"Megakaryocyte","Megakaryocyte","IGFL2|L","IGFLR1|R","Ligand","Receptor",2.486
"Megakaryocyte","Myeloid","IGFL2|L","IGFLR1|R","Ligand","Receptor",2.486
"Megakaryocyte","Neural","TNFRSF14|L","BTLA|R","Ligand","Receptor",2.543
"Megakaryocyte","MSC","TNFRSF14|L","BTLA|R","Ligand","Receptor",2.543
"Megakaryocyte","Fibroblast","TNFRSF14|L","BTLA|R","Ligand","Receptor",2.543
"Megakaryocyte","Megakaryocyte","TNFRSF14|L","BTLA|R","Ligand","Receptor",2.543
"Megakaryocyte","Myeloid","TNFRSF14|L","BTLA|R","Ligand","Receptor",2.543
"MSC","Megakaryocyte","TGFB1|L","CXCR4|R","Ligand","Receptor",2.459
"MSC","Myeloid","TGFB1|L","CXCR4|R","Ligand","Receptor",2.718
"Fibroblast","Megakaryocyte","TGFB1|L","CXCR4|R","Ligand","Receptor",2.45
"Fibroblast","Myeloid","TGFB1|L","CXCR4|R","Ligand","Receptor",2.71
"Myeloid","Myeloid","TGFB1|L","CXCR4|R","Ligand","Receptor",2.591
"Neural","Megakaryocyte","LTA4H|L","TNFRSF14|R","Ligand","Receptor",2.484
"MSC","Megakaryocyte","LTA4H|L","TNFRSF14|R","Ligand","Receptor",2.634
"Fibroblast","Megakaryocyte","LTA4H|L","TNFRSF14|R","Ligand","Receptor",2.543
"Megakaryocyte","Megakaryocyte","LTA4H|L","TNFRSF14|R","Ligand","Receptor",2.589
"Myeloid","Megakaryocyte","LTA4H|L","TNFRSF14|R","Ligand","Receptor",2.866
"Neural","MSC","FGF2|L","FGFR1|R","Ligand","Receptor",2.652
"MSC","MSC","FGF2|L","FGFR1|R","Ligand","Receptor",2.652
"Fibroblast","MSC","FGF2|L","FGFR1|R","Ligand","Receptor",2.652
"Megakaryocyte","MSC","FGF2|L","FGFR1|R","Ligand","Receptor",2.652
"Myeloid","MSC","FGF2|L","FGFR1|R","Ligand","Receptor",2.652
"Neural","MSC","PTDSS1|L","JMJD6|R","Ligand","Receptor",2.228
"MSC","MSC","PTDSS1|L","JMJD6|R","Ligand","Receptor",2.228
"Fibroblast","MSC","PTDSS1|L","JMJD6|R","Ligand","Receptor",2.228
"Megakaryocyte","MSC","PTDSS1|L","JMJD6|R","Ligand","Receptor",2.228
"Myeloid","MSC","PTDSS1|L","JMJD6|R","Ligand","Receptor",2.228
"MSC","Neural","FGF7|L","FGFR4|R","Ligand","Receptor",2.717
"MSC","MSC","FGF7|L","FGFR4|R","Ligand","Receptor",2.717
"MSC","Fibroblast","FGF7|L","FGFR4|R","Ligand","Receptor",2.717
"MSC","Megakaryocyte","FGF7|L","FGFR4|R","Ligand","Receptor",2.717
"MSC","Myeloid","FGF7|L","FGFR4|R","Ligand","Receptor",2.717
"Neural","MSC","OSM|L","OSMR|R","Ligand","Receptor",2.396
"MSC","MSC","OSM|L","OSMR|R","Ligand","Receptor",2.396
"Fibroblast","MSC","OSM|L","OSMR|R","Ligand","Receptor",2.396
"Megakaryocyte","MSC","OSM|L","OSMR|R","Ligand","Receptor",2.396
"Myeloid","MSC","OSM|L","OSMR|R","Ligand","Receptor",2.396
"MSC","Neural","CCL2|L","ACKR1|R","Ligand","Receptor",2.564
"MSC","MSC","CCL2|L","ACKR1|R","Ligand","Receptor",2.564
"MSC","Fibroblast","CCL2|L","ACKR1|R","Ligand","Receptor",2.564
"MSC","Megakaryocyte","CCL2|L","ACKR1|R","Ligand","Receptor",2.564
"MSC","Myeloid","CCL2|L","ACKR1|R","Ligand","Receptor",2.564
"Neural","MSC","IL11|L","IL6ST|R","Ligand","Receptor",2.497
"MSC","MSC","IL11|L","IL6ST|R","Ligand","Receptor",2.497
"Fibroblast","MSC","IL11|L","IL6ST|R","Ligand","Receptor",2.654
"Megakaryocyte","MSC","IL11|L","IL6ST|R","Ligand","Receptor",2.497
"Myeloid","MSC","IL11|L","IL6ST|R","Ligand","Receptor",2.497
"Megakaryocyte","Neural","PPBP|L","ACKR1|R","Ligand","Receptor",2.082
"Megakaryocyte","MSC","PPBP|L","ACKR1|R","Ligand","Receptor",2.082
"Megakaryocyte","Fibroblast","PPBP|L","ACKR1|R","Ligand","Receptor",2.082
"Megakaryocyte","Megakaryocyte","PPBP|L","ACKR1|R","Ligand","Receptor",2.082
"Megakaryocyte","Myeloid","PPBP|L","ACKR1|R","Ligand","Receptor",2.082
"Neural","MSC","SEMA7A|L","ITGA1|R","Ligand","Receptor",2.512
"MSC","MSC","SEMA7A|L","ITGA1|R","Ligand","Receptor",2.467
"Fibroblast","MSC","SEMA7A|L","ITGA1|R","Ligand","Receptor",2.472
"Megakaryocyte","MSC","SEMA7A|L","ITGA1|R","Ligand","Receptor",2.42
"Myeloid","MSC","SEMA7A|L","ITGA1|R","Ligand","Receptor",2.42
"Fibroblast","Neural","COL1A1|L","ITGA1|R","Ligand","Receptor",2.746
"Fibroblast","MSC","COL1A1|L","ITGA1|R","Ligand","Receptor",3.069
"Fibroblast","Fibroblast","COL1A1|L","ITGA1|R","Ligand","Receptor",2.746
"Fibroblast","Megakaryocyte","COL1A1|L","ITGA1|R","Ligand","Receptor",2.746
"Fibroblast","Myeloid","COL1A1|L","ITGA1|R","Ligand","Receptor",2.746
"Neural","MSC","COL6A2|L","ITGA1|R","Ligand","Receptor",2.372
"MSC","MSC","COL6A2|L","ITGA1|R","Ligand","Receptor",2.718
"MSC","Fibroblast","COL6A2|L","ITGA1|R","Ligand","Receptor",2.395
"Fibroblast","MSC","COL6A2|L","ITGA1|R","Ligand","Receptor",2.551
"Megakaryocyte","MSC","COL6A2|L","ITGA1|R","Ligand","Receptor",2.372
"Neural","MSC","COL5A1|L","ITGA1|R","Ligand","Receptor",2.425
"MSC","MSC","COL5A1|L","ITGA1|R","Ligand","Receptor",2.479
"Fibroblast","Neural","COL5A1|L","ITGA1|R","Ligand","Receptor",2.391
"Fibroblast","MSC","COL5A1|L","ITGA1|R","Ligand","Receptor",2.714
"Fibroblast","Fibroblast","COL5A1|L","ITGA1|R","Ligand","Receptor",2.391
"Fibroblast","Neural","WNT5A|L","LRP5|R","Ligand","Receptor",2.365
"Fibroblast","MSC","WNT5A|L","LRP5|R","Ligand","Receptor",2.365
"Fibroblast","Fibroblast","WNT5A|L","LRP5|R","Ligand","Receptor",2.365
"Fibroblast","Megakaryocyte","WNT5A|L","LRP5|R","Ligand","Receptor",2.365
"Fibroblast","Myeloid","WNT5A|L","LRP5|R","Ligand","Receptor",2.365
"Fibroblast","Neural","WNT5A|L","FZD6|R","Ligand","Receptor",2.365
"Fibroblast","MSC","WNT5A|L","FZD6|R","Ligand","Receptor",2.365
"Fibroblast","Fibroblast","WNT5A|L","FZD6|R","Ligand","Receptor",2.365
"Fibroblast","Megakaryocyte","WNT5A|L","FZD6|R","Ligand","Receptor",2.365
"Fibroblast","Myeloid","WNT5A|L","FZD6|R","Ligand","Receptor",2.365
"Megakaryocyte","Neural","TNFRSF14|L","CD160|R","Ligand","Receptor",2.543
"Megakaryocyte","MSC","TNFRSF14|L","CD160|R","Ligand","Receptor",2.543
"Megakaryocyte","Fibroblast","TNFRSF14|L","CD160|R","Ligand","Receptor",2.543
"Megakaryocyte","Megakaryocyte","TNFRSF14|L","CD160|R","Ligand","Receptor",2.543
"Megakaryocyte","Myeloid","TNFRSF14|L","CD160|R","Ligand","Receptor",2.543
"Neural","MSC","LTA4H|L","TNFRSF1A|R","Ligand","Receptor",2.727
"MSC","MSC","LTA4H|L","TNFRSF1A|R","Ligand","Receptor",2.877
"Fibroblast","MSC","LTA4H|L","TNFRSF1A|R","Ligand","Receptor",2.787
"Megakaryocyte","MSC","LTA4H|L","TNFRSF1A|R","Ligand","Receptor",2.833
"Myeloid","MSC","LTA4H|L","TNFRSF1A|R","Ligand","Receptor",3.11
"Megakaryocyte","Neural","GZMB|L","IGF2R|R","Ligand","Receptor",2.988
"Megakaryocyte","MSC","GZMB|L","IGF2R|R","Ligand","Receptor",3.151
"Megakaryocyte","Fibroblast","GZMB|L","IGF2R|R","Ligand","Receptor",2.988
"Megakaryocyte","Megakaryocyte","GZMB|L","IGF2R|R","Ligand","Receptor",3.125
"Megakaryocyte","Myeloid","GZMB|L","IGF2R|R","Ligand","Receptor",2.988
"Neural","MSC","TNF|L","TNFRSF1A|R","Ligand","Receptor",2.809
"MSC","MSC","TNF|L","TNFRSF1A|R","Ligand","Receptor",2.809
"Fibroblast","MSC","TNF|L","TNFRSF1A|R","Ligand","Receptor",2.809
"Megakaryocyte","MSC","TNF|L","TNFRSF1A|R","Ligand","Receptor",2.809
"Myeloid","MSC","TNF|L","TNFRSF1A|R","Ligand","Receptor",2.809
"Neural","Megakaryocyte","LTA4H|L","TNFRSF1B|R","Ligand","Receptor",2.569
"MSC","Megakaryocyte","LTA4H|L","TNFRSF1B|R","Ligand","Receptor",2.719
"Fibroblast","Megakaryocyte","LTA4H|L","TNFRSF1B|R","Ligand","Receptor",2.628
"Megakaryocyte","Megakaryocyte","LTA4H|L","TNFRSF1B|R","Ligand","Receptor",2.674
"Myeloid","Megakaryocyte","LTA4H|L","TNFRSF1B|R","Ligand","Receptor",2.951
"MSC","Neural","CD2BP2|L","CD58|R","Ligand","Receptor",2.309
"MSC","MSC","CD2BP2|L","CD58|R","Ligand","Receptor",2.309
"MSC","Fibroblast","CD2BP2|L","CD58|R","Ligand","Receptor",2.309
"MSC","Megakaryocyte","CD2BP2|L","CD58|R","Ligand","Receptor",2.309
"MSC","Myeloid","CD2BP2|L","CD58|R","Ligand","Receptor",2.309
"Neural","MSC","PF4|L","SDC2|R","Ligand","Receptor",2.411
"MSC","MSC","PF4|L","SDC2|R","Ligand","Receptor",2.411
"Fibroblast","MSC","PF4|L","SDC2|R","Ligand","Receptor",2.411
"Megakaryocyte","MSC","PF4|L","SDC2|R","Ligand","Receptor",2.479
"Myeloid","MSC","PF4|L","SDC2|R","Ligand","Receptor",2.411
"Neural","MSC","CXCL8|L","SDC2|R","Ligand","Receptor",2.518
"MSC","MSC","CXCL8|L","SDC2|R","Ligand","Receptor",2.518
"Fibroblast","MSC","CXCL8|L","SDC2|R","Ligand","Receptor",2.518
"Megakaryocyte","MSC","CXCL8|L","SDC2|R","Ligand","Receptor",2.518
"Myeloid","MSC","CXCL8|L","SDC2|R","Ligand","Receptor",2.518
"MSC","Neural","APOE|L","SORL1|R","Ligand","Receptor",3.073
"MSC","MSC","APOE|L","SORL1|R","Ligand","Receptor",3.073
"MSC","Fibroblast","APOE|L","SORL1|R","Ligand","Receptor",3.073
"MSC","Megakaryocyte","APOE|L","SORL1|R","Ligand","Receptor",3.222
"MSC","Myeloid","APOE|L","SORL1|R","Ligand","Receptor",3.073
"Neural","MSC","FGF2|L","SDC2|R","Ligand","Receptor",2.541
"MSC","MSC","FGF2|L","SDC2|R","Ligand","Receptor",2.541
"Fibroblast","MSC","FGF2|L","SDC2|R","Ligand","Receptor",2.541
"Megakaryocyte","MSC","FGF2|L","SDC2|R","Ligand","Receptor",2.541
"Myeloid","MSC","FGF2|L","SDC2|R","Ligand","Receptor",2.541
"MSC","Neural","SDC2|L","MET|R","Ligand","Receptor",2.509
"MSC","MSC","SDC2|L","MET|R","Ligand","Receptor",2.509
"MSC","Fibroblast","SDC2|L","MET|R","Ligand","Receptor",2.666
"MSC","Megakaryocyte","SDC2|L","MET|R","Ligand","Receptor",2.509
"MSC","Myeloid","SDC2|L","MET|R","Ligand","Receptor",2.509
"MSC","MSC","FN1|L","SDC2|R","Ligand","Receptor",2.607
"Fibroblast","Neural","FN1|L","SDC2|R","Ligand","Receptor",2.783
"Fibroblast","MSC","FN1|L","SDC2|R","Ligand","Receptor",3.128
"Fibroblast","Fibroblast","FN1|L","SDC2|R","Ligand","Receptor",2.862
"Fibroblast","Megakaryocyte","FN1|L","SDC2|R","Ligand","Receptor",2.783
"Neural","MSC","GH1|L","GHR|R","Ligand","Receptor",2.635
"MSC","MSC","GH1|L","GHR|R","Ligand","Receptor",2.635
"Fibroblast","MSC","GH1|L","GHR|R","Ligand","Receptor",2.635
"Megakaryocyte","MSC","GH1|L","GHR|R","Ligand","Receptor",2.635
"Myeloid","MSC","GH1|L","GHR|R","Ligand","Receptor",2.635
"Fibroblast","Neural","COL1A1|L","CD93|R","Ligand","Receptor",2.777
"Fibroblast","MSC","COL1A1|L","CD93|R","Ligand","Receptor",2.777
