Ligand,Receptor,Ligand.Cluster,Receptor.Cluster,isReceptor_fst,isReceptor_scn,MeanLR
OSM,LIFR,Fibroblast,Neural,False,True,2.1519999999999997
OSM,LIFR,Fibroblast,MSC,False,True,2.1519999999999997
OSM,LIFR,Fibroblast,Fibroblast,False,True,2.1519999999999997
OSM,LIFR,Fibroblast,Megakaryocyte,False,True,2.1519999999999997
OSM,LIFR,Fibroblast,Myeloid,False,True,2.1519999999999997
ADAM28,ITGA4,Neural,Megakaryocyte,False,True,2.246
ADAM28,ITGA4,MSC,Megakaryocyte,False,True,2.246
ADAM28,ITGA4,Fibroblast,Megakaryocyte,False,True,2.246
ADAM28,ITGA4,Megakaryocyte,Megakaryocyte,False,True,2.246
ADAM28,ITGA4,Myeloid,Megakaryocyte,False,True,2.246
ADAM28,ITGA4,Neural,Myeloid,False,True,2.13
ADAM28,ITGA4,MSC,Myeloid,False,True,2.13
ADAM28,ITGA4,Fibroblast,Myeloid,False,True,2.13
ADAM28,ITGA4,Megakaryocyte,Myeloid,False,True,2.13
ADAM28,ITGA4,Myeloid,Myeloid,False,True,2.13
TIMP1,CD63,MSC,MSC,False,False,2.806
TIMP1,CD63,MSC,Fibroblast,False,False,2.533
TIMP1,CD63,MSC,Megakaryocyte,False,False,2.8689999999999998
TIMP1,CD63,MSC,Myeloid,False,False,2.6660000000000004
TIMP1,CD63,Fibroblast,MSC,False,False,2.559
TIMP1,CD63,Fibroblast,Megakaryocyte,False,False,2.622
TIMP1,CD63,Megakaryocyte,MSC,False,False,2.891
TIMP1,CD63,Megakaryocyte,Fibroblast,False,False,2.6180000000000003
TIMP1,CD63,Megakaryocyte,Megakaryocyte,False,False,2.9539999999999997
TIMP1,CD63,Megakaryocyte,Myeloid,False,False,2.75
LSR,NRG1,Fibroblast,Neural,True,True,2.266
LSR,NRG1,Megakaryocyte,Neural,True,True,2.28
LSR,NRG1,Fibroblast,MSC,True,True,2.266
LSR,NRG1,Megakaryocyte,MSC,True,True,2.28
LSR,NRG1,Fibroblast,Fibroblast,True,True,2.266
LSR,NRG1,Megakaryocyte,Fibroblast,True,True,2.28
LSR,NRG1,Fibroblast,Megakaryocyte,True,True,2.266
LSR,NRG1,Megakaryocyte,Megakaryocyte,True,True,2.28
LSR,NRG1,Fibroblast,Myeloid,True,True,2.266
LSR,NRG1,Megakaryocyte,Myeloid,True,True,2.28
LPAR2,ITGB2,Neural,MSC,True,True,2.307
LPAR2,ITGB2,MSC,MSC,True,True,2.307
LPAR2,ITGB2,Fibroblast,MSC,True,True,2.307
LPAR2,ITGB2,Megakaryocyte,MSC,True,True,2.307
LPAR2,ITGB2,Myeloid,MSC,True,True,2.307
LPAR2,ITGB2,Neural,Myeloid,True,True,2.418
LPAR2,ITGB2,MSC,Myeloid,True,True,2.418
LPAR2,ITGB2,Fibroblast,Myeloid,True,True,2.418
LPAR2,ITGB2,Megakaryocyte,Myeloid,True,True,2.418
LPAR2,ITGB2,Myeloid,Myeloid,True,True,2.418
ADCY7,GNAS,Neural,Fibroblast,False,False,2.424
ADCY7,GNAS,Neural,Megakaryocyte,False,False,2.6289999999999996
ADCY7,GNAS,MSC,Fibroblast,False,False,2.424
ADCY7,GNAS,MSC,Megakaryocyte,False,False,2.6289999999999996
ADCY7,GNAS,Fibroblast,Fibroblast,False,False,2.424
ADCY7,GNAS,Fibroblast,Megakaryocyte,False,False,2.6289999999999996
ADCY7,GNAS,Megakaryocyte,Fibroblast,False,False,2.424
ADCY7,GNAS,Megakaryocyte,Megakaryocyte,False,False,2.6289999999999996
ADCY7,GNAS,Myeloid,Fibroblast,False,False,2.424
ADCY7,GNAS,Myeloid,Megakaryocyte,False,False,2.6289999999999996
SELPLG,ITGB2,Neural,MSC,True,True,2.2840000000000003
SELPLG,ITGB2,MSC,MSC,True,True,2.2840000000000003
SELPLG,ITGB2,Fibroblast,MSC,True,True,2.2840000000000003
SELPLG,ITGB2,Megakaryocyte,MSC,True,True,2.2840000000000003
SELPLG,ITGB2,Myeloid,MSC,True,True,2.2840000000000003
SELPLG,ITGB2,Neural,Myeloid,True,True,2.396
SELPLG,ITGB2,MSC,Myeloid,True,True,2.396
SELPLG,ITGB2,Fibroblast,Myeloid,True,True,2.396
SELPLG,ITGB2,Megakaryocyte,Myeloid,True,True,2.396
SELPLG,ITGB2,Myeloid,Myeloid,True,True,2.396
CALM1,CCL4,Fibroblast,Neural,False,False,2.162
CALM1,CCL4,Fibroblast,MSC,False,False,2.162
CALM1,CCL4,Fibroblast,Fibroblast,False,False,2.162
CALM1,CCL4,Fibroblast,Megakaryocyte,False,False,2.162
CALM1,CCL4,Fibroblast,Myeloid,False,False,2.162
CALM1,CCL4,Megakaryocyte,Neural,False,False,2.19
CALM1,CCL4,Megakaryocyte,MSC,False,False,2.19
CALM1,CCL4,Megakaryocyte,Fibroblast,False,False,2.19
CALM1,CCL4,Megakaryocyte,Megakaryocyte,False,False,2.19
CALM1,CCL4,Megakaryocyte,Myeloid,False,False,2.19
DKK1,KREMEN1,Neural,Neural,False,False,2.235
DKK1,KREMEN1,Neural,Myeloid,False,False,2.19
DKK1,KREMEN1,MSC,Neural,False,False,2.235
DKK1,KREMEN1,MSC,Myeloid,False,False,2.19
DKK1,KREMEN1,Fibroblast,Neural,False,False,2.235
DKK1,KREMEN1,Fibroblast,Myeloid,False,False,2.19
DKK1,KREMEN1,Megakaryocyte,Neural,False,False,2.235
DKK1,KREMEN1,Megakaryocyte,Myeloid,False,False,2.19
DKK1,KREMEN1,Myeloid,Neural,False,False,2.235
DKK1,KREMEN1,Myeloid,Myeloid,False,False,2.19
JAM3,ITGB2,Neural,MSC,False,True,2.2769999999999997
JAM3,ITGB2,MSC,MSC,False,True,2.2769999999999997
JAM3,ITGB2,Fibroblast,MSC,False,True,2.2769999999999997
JAM3,ITGB2,Megakaryocyte,MSC,False,True,2.2769999999999997
JAM3,ITGB2,Myeloid,MSC,False,True,2.2769999999999997
JAM3,ITGB2,Neural,Myeloid,False,True,2.388
JAM3,ITGB2,MSC,Myeloid,False,True,2.388
JAM3,ITGB2,Fibroblast,Myeloid,False,True,2.388
JAM3,ITGB2,Megakaryocyte,Myeloid,False,True,2.388
JAM3,ITGB2,Myeloid,Myeloid,False,True,2.388
SPON2,ITGAM,MSC,Neural,False,True,2.269
SPON2,ITGAM,Megakaryocyte,Neural,False,True,2.334
SPON2,ITGAM,MSC,MSC,False,True,2.269
SPON2,ITGAM,Megakaryocyte,MSC,False,True,2.334
SPON2,ITGAM,MSC,Fibroblast,False,True,2.269
SPON2,ITGAM,Megakaryocyte,Fibroblast,False,True,2.334
SPON2,ITGAM,MSC,Megakaryocyte,False,True,2.269
SPON2,ITGAM,Megakaryocyte,Megakaryocyte,False,True,2.334
SPON2,ITGAM,MSC,Myeloid,False,True,2.269
SPON2,ITGAM,Megakaryocyte,Myeloid,False,True,2.334
CALM1,SELL,Fibroblast,Neural,False,False,2.188
CALM1,SELL,Fibroblast,MSC,False,False,2.188
CALM1,SELL,Fibroblast,Fibroblast,False,False,2.188
CALM1,SELL,Fibroblast,Megakaryocyte,False,False,2.188
CALM1,SELL,Fibroblast,Myeloid,False,False,2.188
CALM1,SELL,Megakaryocyte,Neural,False,False,2.2159999999999997
CALM1,SELL,Megakaryocyte,MSC,False,False,2.2159999999999997
CALM1,SELL,Megakaryocyte,Fibroblast,False,False,2.2159999999999997
CALM1,SELL,Megakaryocyte,Megakaryocyte,False,False,2.2159999999999997
CALM1,SELL,Megakaryocyte,Myeloid,False,False,2.2159999999999997
KCNA3,IL16,Neural,Neural,False,False,2.258
KCNA3,IL16,Neural,Myeloid,False,False,2.213
KCNA3,IL16,MSC,Neural,False,False,2.258
KCNA3,IL16,MSC,Myeloid,False,False,2.213
KCNA3,IL16,Fibroblast,Neural,False,False,2.258
KCNA3,IL16,Fibroblast,Myeloid,False,False,2.213
KCNA3,IL16,Megakaryocyte,Neural,False,False,2.258
KCNA3,IL16,Megakaryocyte,Myeloid,False,False,2.213
KCNA3,IL16,Myeloid,Neural,False,False,2.258
KCNA3,IL16,Myeloid,Myeloid,False,False,2.213
APP,CD74,MSC,MSC,False,True,2.311
APP,CD74,Fibroblast,MSC,False,True,2.269
APP,CD74,Megakaryocyte,MSC,False,True,2.302
APP,CD74,Neural,Fibroblast,False,True,2.313
APP,CD74,MSC,Fibroblast,False,True,2.449
APP,CD74,Fibroblast,Fibroblast,False,True,2.407
APP,CD74,Megakaryocyte,Fibroblast,False,True,2.44
APP,CD74,Neural,Megakaryocyte,False,True,2.314
APP,CD74,MSC,Megakaryocyte,False,True,2.45
APP,CD74,Fibroblast,Megakaryocyte,False,True,2.408
APP,CD74,Megakaryocyte,Megakaryocyte,False,True,2.441
APP,CD74,Myeloid,Megakaryocyte,False,True,2.2969999999999997
HMGB1,SDC1,MSC,Neural,False,False,2.4130000000000003
HMGB1,SDC1,MSC,MSC,False,False,2.4130000000000003
HMGB1,SDC1,MSC,Fibroblast,False,False,2.4130000000000003
HMGB1,SDC1,MSC,Megakaryocyte,False,False,2.4130000000000003
HMGB1,SDC1,MSC,Myeloid,False,False,2.4130000000000003
HMGB1,SDC1,Fibroblast,Neural,False,False,2.471
HMGB1,SDC1,Fibroblast,MSC,False,False,2.471
HMGB1,SDC1,Fibroblast,Fibroblast,False,False,2.471
HMGB1,SDC1,Fibroblast,Megakaryocyte,False,False,2.471
HMGB1,SDC1,Fibroblast,Myeloid,False,False,2.471
HMGB1,SDC1,Megakaryocyte,Neural,False,False,2.405
HMGB1,SDC1,Megakaryocyte,MSC,False,False,2.405
HMGB1,SDC1,Megakaryocyte,Fibroblast,False,False,2.405
HMGB1,SDC1,Megakaryocyte,Megakaryocyte,False,False,2.405
HMGB1,SDC1,Megakaryocyte,Myeloid,False,False,2.405
TCTN1,TMEM67,Neural,Neural,False,False,2.214
TCTN1,TMEM67,Neural,MSC,False,False,2.214
TCTN1,TMEM67,Neural,Fibroblast,False,False,2.214
TCTN1,TMEM67,Neural,Megakaryocyte,False,False,2.214
TCTN1,TMEM67,Neural,Myeloid,False,False,2.214
TCTN1,TMEM67,MSC,Neural,False,False,2.214
TCTN1,TMEM67,MSC,MSC,False,False,2.214
TCTN1,TMEM67,MSC,Fibroblast,False,False,2.214
TCTN1,TMEM67,MSC,Megakaryocyte,False,False,2.214
TCTN1,TMEM67,MSC,Myeloid,False,False,2.214
TCTN1,TMEM67,Fibroblast,Neural,False,False,2.214
TCTN1,TMEM67,Fibroblast,MSC,False,False,2.214
TCTN1,TMEM67,Fibroblast,Fibroblast,False,False,2.214
TCTN1,TMEM67,Fibroblast,Megakaryocyte,False,False,2.214
TCTN1,TMEM67,Fibroblast,Myeloid,False,False,2.214
TCTN1,TMEM67,Megakaryocyte,Neural,False,False,2.214
TCTN1,TMEM67,Megakaryocyte,MSC,False,False,2.214
TCTN1,TMEM67,Megakaryocyte,Fibroblast,False,False,2.214
TCTN1,TMEM67,Megakaryocyte,Megakaryocyte,False,False,2.214
TCTN1,TMEM67,Megakaryocyte,Myeloid,False,False,2.214
TCTN1,TMEM67,Myeloid,Neural,False,False,2.214
TCTN1,TMEM67,Myeloid,MSC,False,False,2.214
TCTN1,TMEM67,Myeloid,Fibroblast,False,False,2.214
TCTN1,TMEM67,Myeloid,Megakaryocyte,False,False,2.214
TCTN1,TMEM67,Myeloid,Myeloid,False,False,2.214
SDC2,MET,Neural,Neural,False,True,2.164
SDC2,MET,MSC,Neural,False,True,2.164
SDC2,MET,Fibroblast,Neural,False,True,2.164
SDC2,MET,Megakaryocyte,Neural,False,True,2.164
SDC2,MET,Myeloid,Neural,False,True,2.164
SDC2,MET,Neural,MSC,False,True,2.164
SDC2,MET,MSC,MSC,False,True,2.164
SDC2,MET,Fibroblast,MSC,False,True,2.164
SDC2,MET,Megakaryocyte,MSC,False,True,2.164
SDC2,MET,Myeloid,MSC,False,True,2.164
SDC2,MET,Neural,Fibroblast,False,True,2.164
SDC2,MET,MSC,Fibroblast,False,True,2.164
SDC2,MET,Fibroblast,Fibroblast,False,True,2.164
SDC2,MET,Megakaryocyte,Fibroblast,False,True,2.164
SDC2,MET,Myeloid,Fibroblast,False,True,2.164
SDC2,MET,Neural,Megakaryocyte,False,True,2.164
SDC2,MET,MSC,Megakaryocyte,False,True,2.164
SDC2,MET,Fibroblast,Megakaryocyte,False,True,2.164
SDC2,MET,Megakaryocyte,Megakaryocyte,False,True,2.164
SDC2,MET,Myeloid,Megakaryocyte,False,True,2.164
SDC2,MET,Neural,Myeloid,False,True,2.164
SDC2,MET,MSC,Myeloid,False,True,2.164
SDC2,MET,Fibroblast,Myeloid,False,True,2.164
SDC2,MET,Megakaryocyte,Myeloid,False,True,2.164
SDC2,MET,Myeloid,Myeloid,False,True,2.164
GH1,GHR,Neural,Neural,False,True,2.197
GH1,GHR,Neural,MSC,False,True,2.197
GH1,GHR,Neural,Fibroblast,False,True,2.197
GH1,GHR,Neural,Megakaryocyte,False,True,2.197
GH1,GHR,Neural,Myeloid,False,True,2.197
GH1,GHR,MSC,Neural,False,True,2.197
GH1,GHR,MSC,MSC,False,True,2.197
GH1,GHR,MSC,Fibroblast,False,True,2.197
GH1,GHR,MSC,Megakaryocyte,False,True,2.197
GH1,GHR,MSC,Myeloid,False,True,2.197
GH1,GHR,Fibroblast,Neural,False,True,2.197
GH1,GHR,Fibroblast,MSC,False,True,2.197
GH1,GHR,Fibroblast,Fibroblast,False,True,2.197
GH1,GHR,Fibroblast,Megakaryocyte,False,True,2.197
GH1,GHR,Fibroblast,Myeloid,False,True,2.197
GH1,GHR,Megakaryocyte,Neural,False,True,2.197
GH1,GHR,Megakaryocyte,MSC,False,True,2.197
GH1,GHR,Megakaryocyte,Fibroblast,False,True,2.197
GH1,GHR,Megakaryocyte,Megakaryocyte,False,True,2.197
GH1,GHR,Megakaryocyte,Myeloid,False,True,2.197
GH1,GHR,Myeloid,Neural,False,True,2.197
GH1,GHR,Myeloid,MSC,False,True,2.197
GH1,GHR,Myeloid,Fibroblast,False,True,2.197
GH1,GHR,Myeloid,Megakaryocyte,False,True,2.197
GH1,GHR,Myeloid,Myeloid,False,True,2.197
RAPGEF3,IGF1R,Neural,Neural,False,True,2.245
RAPGEF3,IGF1R,Neural,MSC,False,True,2.245
RAPGEF3,IGF1R,Neural,Fibroblast,False,True,2.245
RAPGEF3,IGF1R,Neural,Megakaryocyte,False,True,2.245
RAPGEF3,IGF1R,Neural,Myeloid,False,True,2.245
RAPGEF3,IGF1R,MSC,Neural,False,True,2.245
RAPGEF3,IGF1R,MSC,MSC,False,True,2.245
RAPGEF3,IGF1R,MSC,Fibroblast,False,True,2.245
RAPGEF3,IGF1R,MSC,Megakaryocyte,False,True,2.245
RAPGEF3,IGF1R,MSC,Myeloid,False,True,2.245
RAPGEF3,IGF1R,Fibroblast,Neural,False,True,2.245
RAPGEF3,IGF1R,Fibroblast,MSC,False,True,2.245
RAPGEF3,IGF1R,Fibroblast,Fibroblast,False,True,2.245
RAPGEF3,IGF1R,Fibroblast,Megakaryocyte,False,True,2.245
RAPGEF3,IGF1R,Fibroblast,Myeloid,False,True,2.245
RAPGEF3,IGF1R,Megakaryocyte,Neural,False,True,2.245
RAPGEF3,IGF1R,Megakaryocyte,MSC,False,True,2.245
RAPGEF3,IGF1R,Megakaryocyte,Fibroblast,False,True,2.245
RAPGEF3,IGF1R,Megakaryocyte,Megakaryocyte,False,True,2.245
RAPGEF3,IGF1R,Megakaryocyte,Myeloid,False,True,2.245
RAPGEF3,IGF1R,Myeloid,Neural,False,True,2.245
RAPGEF3,IGF1R,Myeloid,MSC,False,True,2.245
RAPGEF3,IGF1R,Myeloid,Fibroblast,False,True,2.245
RAPGEF3,IGF1R,Myeloid,Megakaryocyte,False,True,2.245
RAPGEF3,IGF1R,Myeloid,Myeloid,False,True,2.245
CD53,IL4R,Neural,Neural,False,True,2.185
CD53,IL4R,Neural,MSC,False,True,2.185
CD53,IL4R,Neural,Fibroblast,False,True,2.185
CD53,IL4R,Neural,Megakaryocyte,False,True,2.185
CD53,IL4R,Neural,Myeloid,False,True,2.185
CD53,IL4R,MSC,Neural,False,True,2.185
CD53,IL4R,MSC,MSC,False,True,2.185
CD53,IL4R,MSC,Fibroblast,False,True,2.185
CD53,IL4R,MSC,Megakaryocyte,False,True,2.185
CD53,IL4R,MSC,Myeloid,False,True,2.185
CD53,IL4R,Fibroblast,Neural,False,True,2.185
CD53,IL4R,Fibroblast,MSC,False,True,2.185
CD53,IL4R,Fibroblast,Fibroblast,False,True,2.185
CD53,IL4R,Fibroblast,Megakaryocyte,False,True,2.185
CD53,IL4R,Fibroblast,Myeloid,False,True,2.185
CD53,IL4R,Megakaryocyte,Neural,False,True,2.185
CD53,IL4R,Megakaryocyte,MSC,False,True,2.185
CD53,IL4R,Megakaryocyte,Fibroblast,False,True,2.185
CD53,IL4R,Megakaryocyte,Megakaryocyte,False,True,2.185
CD53,IL4R,Megakaryocyte,Myeloid,False,True,2.185
CD53,IL4R,Myeloid,Neural,False,True,2.185
CD53,IL4R,Myeloid,MSC,False,True,2.185
CD53,IL4R,Myeloid,Fibroblast,False,True,2.185
CD53,IL4R,Myeloid,Megakaryocyte,False,True,2.185
CD53,IL4R,Myeloid,Myeloid,False,True,2.185
FGF2,SDC2,Neural,Neural,False,False,2.1959999999999997
FGF2,SDC2,Neural,MSC,False,False,2.1959999999999997
FGF2,SDC2,Neural,Fibroblast,False,False,2.1959999999999997
FGF2,SDC2,Neural,Megakaryocyte,False,False,2.1959999999999997
FGF2,SDC2,Neural,Myeloid,False,False,2.1959999999999997
FGF2,SDC2,MSC,Neural,False,False,2.1959999999999997
FGF2,SDC2,MSC,MSC,False,False,2.1959999999999997
FGF2,SDC2,MSC,Fibroblast,False,False,2.1959999999999997
FGF2,SDC2,MSC,Megakaryocyte,False,False,2.1959999999999997
FGF2,SDC2,MSC,Myeloid,False,False,2.1959999999999997
FGF2,SDC2,Fibroblast,Neural,False,False,2.1959999999999997
FGF2,SDC2,Fibroblast,MSC,False,False,2.1959999999999997
FGF2,SDC2,Fibroblast,Fibroblast,False,False,2.1959999999999997
FGF2,SDC2,Fibroblast,Megakaryocyte,False,False,2.1959999999999997
FGF2,SDC2,Fibroblast,Myeloid,False,False,2.1959999999999997
FGF2,SDC2,Megakaryocyte,Neural,False,False,2.1959999999999997
FGF2,SDC2,Megakaryocyte,MSC,False,False,2.1959999999999997
FGF2,SDC2,Megakaryocyte,Fibroblast,False,False,2.1959999999999997
FGF2,SDC2,Megakaryocyte,Megakaryocyte,False,False,2.1959999999999997
FGF2,SDC2,Megakaryocyte,Myeloid,False,False,2.1959999999999997
FGF2,SDC2,Myeloid,Neural,False,False,2.1959999999999997
FGF2,SDC2,Myeloid,MSC,False,False,2.1959999999999997
FGF2,SDC2,Myeloid,Fibroblast,False,False,2.1959999999999997
FGF2,SDC2,Myeloid,Megakaryocyte,False,False,2.1959999999999997
FGF2,SDC2,Myeloid,Myeloid,False,False,2.1959999999999997
ITGAM,ICAM1,Neural,Neural,True,True,2.213
ITGAM,ICAM1,MSC,Neural,True,True,2.213
ITGAM,ICAM1,Fibroblast,Neural,True,True,2.213
ITGAM,ICAM1,Megakaryocyte,Neural,True,True,2.213
ITGAM,ICAM1,Myeloid,Neural,True,True,2.213
ITGAM,ICAM1,Neural,MSC,True,True,2.213
ITGAM,ICAM1,MSC,MSC,True,True,2.213
ITGAM,ICAM1,Fibroblast,MSC,True,True,2.213
ITGAM,ICAM1,Megakaryocyte,MSC,True,True,2.213
ITGAM,ICAM1,Myeloid,MSC,True,True,2.213
ITGAM,ICAM1,Neural,Fibroblast,True,True,2.213
ITGAM,ICAM1,MSC,Fibroblast,True,True,2.213
ITGAM,ICAM1,Fibroblast,Fibroblast,True,True,2.213
ITGAM,ICAM1,Megakaryocyte,Fibroblast,True,True,2.213
ITGAM,ICAM1,Myeloid,Fibroblast,True,True,2.213
ITGAM,ICAM1,Neural,Megakaryocyte,True,True,2.213
ITGAM,ICAM1,MSC,Megakaryocyte,True,True,2.213
ITGAM,ICAM1,Fibroblast,Megakaryocyte,True,True,2.213
ITGAM,ICAM1,Megakaryocyte,Megakaryocyte,True,True,2.213
ITGAM,ICAM1,Myeloid,Megakaryocyte,True,True,2.213
ITGAM,ICAM1,Neural,Myeloid,True,True,2.213
ITGAM,ICAM1,MSC,Myeloid,True,True,2.213
ITGAM,ICAM1,Fibroblast,Myeloid,True,True,2.213
ITGAM,ICAM1,Megakaryocyte,Myeloid,True,True,2.213
ITGAM,ICAM1,Myeloid,Myeloid,True,True,2.213
CXCL16,CXCR6,Neural,Neural,True,True,2.201
CXCL16,CXCR6,MSC,Neural,True,True,2.201
CXCL16,CXCR6,Fibroblast,Neural,True,True,2.201
CXCL16,CXCR6,Megakaryocyte,Neural,True,True,2.201
CXCL16,CXCR6,Myeloid,Neural,True,True,2.201
CXCL16,CXCR6,Neural,MSC,True,True,2.201
CXCL16,CXCR6,MSC,MSC,True,True,2.201
CXCL16,CXCR6,Fibroblast,MSC,True,True,2.201
CXCL16,CXCR6,Megakaryocyte,MSC,True,True,2.201
CXCL16,CXCR6,Myeloid,MSC,True,True,2.201
CXCL16,CXCR6,Neural,Fibroblast,True,True,2.201
CXCL16,CXCR6,MSC,Fibroblast,True,True,2.201
CXCL16,CXCR6,Fibroblast,Fibroblast,True,True,2.201
CXCL16,CXCR6,Megakaryocyte,Fibroblast,True,True,2.201
CXCL16,CXCR6,Myeloid,Fibroblast,True,True,2.201
CXCL16,CXCR6,Neural,Megakaryocyte,True,True,2.201
CXCL16,CXCR6,MSC,Megakaryocyte,True,True,2.201
CXCL16,CXCR6,Fibroblast,Megakaryocyte,True,True,2.201
CXCL16,CXCR6,Megakaryocyte,Megakaryocyte,True,True,2.201
CXCL16,CXCR6,Myeloid,Megakaryocyte,True,True,2.201
CXCL16,CXCR6,Neural,Myeloid,True,True,2.201
CXCL16,CXCR6,MSC,Myeloid,True,True,2.201
CXCL16,CXCR6,Fibroblast,Myeloid,True,True,2.201
CXCL16,CXCR6,Megakaryocyte,Myeloid,True,True,2.201
CXCL16,CXCR6,Myeloid,Myeloid,True,True,2.201
IGF1,IGF1R,Neural,Neural,False,True,2.199
IGF1,IGF1R,Neural,MSC,False,True,2.199
IGF1,IGF1R,Neural,Fibroblast,False,True,2.199
IGF1,IGF1R,Neural,Megakaryocyte,False,True,2.199
IGF1,IGF1R,Neural,Myeloid,False,True,2.199
IGF1,IGF1R,MSC,Neural,False,True,2.199
IGF1,IGF1R,MSC,MSC,False,True,2.199
IGF1,IGF1R,MSC,Fibroblast,False,True,2.199
IGF1,IGF1R,MSC,Megakaryocyte,False,True,2.199
IGF1,IGF1R,MSC,Myeloid,False,True,2.199
IGF1,IGF1R,Fibroblast,Neural,False,True,2.199
IGF1,IGF1R,Fibroblast,MSC,False,True,2.199
IGF1,IGF1R,Fibroblast,Fibroblast,False,True,2.199
IGF1,IGF1R,Fibroblast,Megakaryocyte,False,True,2.199
IGF1,IGF1R,Fibroblast,Myeloid,False,True,2.199
IGF1,IGF1R,Megakaryocyte,Neural,False,True,2.199
IGF1,IGF1R,Megakaryocyte,MSC,False,True,2.199
IGF1,IGF1R,Megakaryocyte,Fibroblast,False,True,2.199
IGF1,IGF1R,Megakaryocyte,Megakaryocyte,False,True,2.199
IGF1,IGF1R,Megakaryocyte,Myeloid,False,True,2.199
IGF1,IGF1R,Myeloid,Neural,False,True,2.199
IGF1,IGF1R,Myeloid,MSC,False,True,2.199
IGF1,IGF1R,Myeloid,Fibroblast,False,True,2.199
IGF1,IGF1R,Myeloid,Megakaryocyte,False,True,2.199
IGF1,IGF1R,Myeloid,Myeloid,False,True,2.199
IL4R,IL4R,Neural,Neural,True,True,2.245
IL4R,IL4R,MSC,Neural,True,True,2.245
IL4R,IL4R,Fibroblast,Neural,True,True,2.245
IL4R,IL4R,Megakaryocyte,Neural,True,True,2.245
IL4R,IL4R,Myeloid,Neural,True,True,2.245
IL4R,IL4R,Neural,MSC,True,True,2.245
IL4R,IL4R,MSC,MSC,True,True,2.245
IL4R,IL4R,Fibroblast,MSC,True,True,2.245
IL4R,IL4R,Megakaryocyte,MSC,True,True,2.245
IL4R,IL4R,Myeloid,MSC,True,True,2.245
IL4R,IL4R,Neural,Fibroblast,True,True,2.245
IL4R,IL4R,MSC,Fibroblast,True,True,2.245
IL4R,IL4R,Fibroblast,Fibroblast,True,True,2.245
IL4R,IL4R,Megakaryocyte,Fibroblast,True,True,2.245
IL4R,IL4R,Myeloid,Fibroblast,True,True,2.245
IL4R,IL4R,Neural,Megakaryocyte,True,True,2.245
IL4R,IL4R,MSC,Megakaryocyte,True,True,2.245
IL4R,IL4R,Fibroblast,Megakaryocyte,True,True,2.245
IL4R,IL4R,Megakaryocyte,Megakaryocyte,True,True,2.245
IL4R,IL4R,Myeloid,Megakaryocyte,True,True,2.245
IL4R,IL4R,Neural,Myeloid,True,True,2.245
IL4R,IL4R,MSC,Myeloid,True,True,2.245
IL4R,IL4R,Fibroblast,Myeloid,True,True,2.245
IL4R,IL4R,Megakaryocyte,Myeloid,True,True,2.245
IL4R,IL4R,Myeloid,Myeloid,True,True,2.245
KITLG,KIT,Neural,Neural,False,True,2.144
KITLG,KIT,MSC,Neural,False,True,2.144
KITLG,KIT,Fibroblast,Neural,False,True,2.144
KITLG,KIT,Megakaryocyte,Neural,False,True,2.144
KITLG,KIT,Myeloid,Neural,False,True,2.144
KITLG,KIT,Neural,MSC,False,True,2.144
KITLG,KIT,MSC,MSC,False,True,2.144
KITLG,KIT,Fibroblast,MSC,False,True,2.144
KITLG,KIT,Megakaryocyte,MSC,False,True,2.144
KITLG,KIT,Myeloid,MSC,False,True,2.144
KITLG,KIT,Neural,Fibroblast,False,True,2.144
KITLG,KIT,MSC,Fibroblast,False,True,2.144
KITLG,KIT,Fibroblast,Fibroblast,False,True,2.144
KITLG,KIT,Megakaryocyte,Fibroblast,False,True,2.144
KITLG,KIT,Myeloid,Fibroblast,False,True,2.144
KITLG,KIT,Neural,Megakaryocyte,False,True,2.144
KITLG,KIT,MSC,Megakaryocyte,False,True,2.144
KITLG,KIT,Fibroblast,Megakaryocyte,False,True,2.144
KITLG,KIT,Megakaryocyte,Megakaryocyte,False,True,2.144
KITLG,KIT,Myeloid,Megakaryocyte,False,True,2.144
KITLG,KIT,Neural,Myeloid,False,True,2.144
KITLG,KIT,MSC,Myeloid,False,True,2.144
KITLG,KIT,Fibroblast,Myeloid,False,True,2.144
KITLG,KIT,Megakaryocyte,Myeloid,False,True,2.144
KITLG,KIT,Myeloid,Myeloid,False,True,2.144
LAMC1,ITGA6,Neural,Neural,False,True,2.182
LAMC1,ITGA6,Neural,MSC,False,True,2.182
LAMC1,ITGA6,Neural,Fibroblast,False,True,2.182
LAMC1,ITGA6,Neural,Megakaryocyte,False,True,2.182
LAMC1,ITGA6,Neural,Myeloid,False,True,2.182
LAMC1,ITGA6,MSC,Neural,False,True,2.182
LAMC1,ITGA6,MSC,MSC,False,True,2.182
LAMC1,ITGA6,MSC,Fibroblast,False,True,2.182
LAMC1,ITGA6,MSC,Megakaryocyte,False,True,2.182
LAMC1,ITGA6,MSC,Myeloid,False,True,2.182
LAMC1,ITGA6,Fibroblast,Neural,False,True,2.182
LAMC1,ITGA6,Fibroblast,MSC,False,True,2.182
LAMC1,ITGA6,Fibroblast,Fibroblast,False,True,2.182
LAMC1,ITGA6,Fibroblast,Megakaryocyte,False,True,2.182
LAMC1,ITGA6,Fibroblast,Myeloid,False,True,2.182
LAMC1,ITGA6,Megakaryocyte,Neural,False,True,2.182
LAMC1,ITGA6,Megakaryocyte,MSC,False,True,2.182
